"TIPO";"PERIODO";"CO_ANO";"CO_PAIS";"NO_PAIS";"CO_PAIS_ISOA3";"NO_PPE_PPI";"NO_FAT_AGREG";"VL_FOB";"KG_LIQUIDO"
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Poliamidas em formas primárias";"Produtos Manufaturados";116877;41101
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Poliesteres, outros";"Produtos Manufaturados";27928;6830
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Polímeros de etileno, propileno e estireno";"Produtos Manufaturados";219694774;196526096
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Prata em barras,fios,perfis de sec.maciça,forma semiman";"Produtos Semimanufaturados";16641;68
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Preparações e artigos farmacêuticos p/ cirurgia, etc.";"Produtos Manufaturados";123698;8809
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Preparações lubrificantes p/tratam.matérias têxteis,etc";"Produtos Manufaturados";271780;73420
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Preparações químicas para usos fotográficos";"Produtos Manufaturados";56959;4854
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Preparações utilizadas na alimentação de animais";"Produtos Manufaturados";1746379;1104950
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Produtos cerâmicos refratários";"Produtos Manufaturados";36241;120
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Produtos de confeitaria sem cacau";"Produtos Manufaturados";893923;466915
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Produtos de padaria";"Produtos Manufaturados";218114;60125
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Produtos de perfumaria,de toucador e prepars.cosméticas";"Produtos Manufaturados";267934;21720
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Produtos laminados planos de ferro ou aços";"Produtos Manufaturados";2898864;1488948
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Produtos semimanufaturados de ferro ou aços";"Produtos Semimanufaturados";15196092;78146079
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Proteínas de soja, peptonas e seus derivados";"Produtos Manufaturados";18966;1281
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Quadros e painéis c/apars.p/comando/distrib. de energia";"Produtos Manufaturados";11750086;200311
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Reboques, semi-reboques, e suas partes";"Produtos Manufaturados";10702;237
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Recipientes para gases, de ferro fundido, ferro ou aço";"Produtos Manufaturados";20861;58
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Reexportação";"Operações Especiais";4369197;1354555
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Refrigeradores, congeladores e semelhs. partes e pecas";"Produtos Manufaturados";1931105;67662
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Refrigerantes e outras bebidas não alcoólicas,exc.sucos";"Produtos Manufaturados";40346;50225
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Resinas amínicas,fenólicas,poliuretanos,em forma primar";"Produtos Manufaturados";880021;483138
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Resinas epóxidas e policarbonatos";"Produtos Manufaturados";644077;232544
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Resistências elétricas e partes, exceto de aquecimento";"Produtos Manufaturados";716309;20225
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Rolamentos e engrenagens, partes e pecas";"Produtos Manufaturados";15701553;1130077
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Rolhas,tampas e acessórios p/embalagem,de metais comuns";"Produtos Manufaturados";8;0
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Sabões, produtos e preparações, para limpeza";"Produtos Manufaturados";473768;148666
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Sacos para embalagem, de matérias têxteis";"Produtos Manufaturados";7304;72
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Serviços de mesa e outs.artigos domésticos, de plástico";"Produtos Manufaturados";14397;460
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Sisal em cordéis, cordas e cabos";"Produtos Manufaturados";114997;50040
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Soja mesmo triturada";"Produtos Básicos";15787785730;40925506994
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Suco de laranja congelado";"Produtos Manufaturados";55938759;31268618
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Suco de uva congelado ou não";"Produtos Manufaturados";20101;6029
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Sucos e extratos vegetais e matérias pécticas";"Produtos Semimanufaturados";7950989;822317
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Talheres de metais comuns";"Produtos Manufaturados";14385;788
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tecido e feltro, util. em maqs. p/ fabricação de papel";"Produtos Manufaturados";885548;25599
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tecidos de algodão";"Produtos Manufaturados";114131;7438
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tecidos de fibras têxteis, sintéticas ou artificiais";"Produtos Manufaturados";33212;3263
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tecidos de malha";"Produtos Manufaturados";211281;7073
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tecidos impregnados, revestidos, etc. com plástico";"Produtos Manufaturados";362680;49511
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Telas para pneumáticos, de fios de alta tenacidade";"Produtos Manufaturados";72368;22252
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tintas de impressão";"Produtos Manufaturados";13470;337
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tintas, vernizes e pigmentos aquosos";"Produtos Manufaturados";30772;2392
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tops de lã penteada";"Produtos Semimanufaturados";487377;78949
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Torneiras, válvulas e dispositivos semelhantes e partes";"Produtos Manufaturados";15445061;703228
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tornos para metais";"Produtos Manufaturados";257170;103086
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Transações especiais - pedras em bruto do cap.71 ncm-sh";"Operações Especiais";18678884;1146
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tripas e buchos de animais, frescos, salgados ou secos";"Produtos Básicos";109144;49060
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tubos de borracha vulcanizada e seus acessórios";"Produtos Manufaturados";69622;1918
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tubos de cobre e acessórios";"Produtos Manufaturados";211393;10673
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tubos de ferro fundido, ferro ou aço e seus acessórios";"Produtos Manufaturados";6924542;1722604
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tubos e seus acessórios, de plásticos";"Produtos Manufaturados";428129;12100
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Tubos flexíveis, de ferro ou aço";"Produtos Manufaturados";182305;15032
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Turbinas a vapor e suas partes";"Produtos Manufaturados";50;5
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Vassouras, escovas, pincéis e artigos semelhantes";"Produtos Manufaturados";7601;24
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Veículos de carga";"Produtos Manufaturados";6500;1890
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Veículos e materiais para vias férreas";"Produtos Manufaturados";1933955;157140
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Vestuário para homens e meninos";"Produtos Manufaturados";8338;46
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Vestuário para mulheres e meninas";"Produtos Manufaturados";129122;1694
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Vidros de segurança";"Produtos Manufaturados";4269;713
"EXPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Vinho de uvas";"Produtos Manufaturados";278107;75272
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Abrasivos e pedras para amolar e semelhantes";"Produtos Manufaturados";956121;32733
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aceleradores de reação e preparações catalíticas";"Produtos Manufaturados";4717;50
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Acetatos,nitratos, éteres de celulose e outs. derivados";"Produtos Manufaturados";853810;173700
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Ácidos carboxílicos, seus anidridos, halogenetos, etc.";"Produtos Manufaturados";213725;83040
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Açúcar de cana, em bruto";"Produtos Semimanufaturados";818028034;2390921620
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Açúcar refinado";"Produtos Manufaturados";5029600;12224750
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aditivos para óleos lubrificantes";"Produtos Manufaturados";448287;129962
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Álcoóis acíclicos e seus derivados halogenados, etc.";"Produtos Manufaturados";10422719;15479435
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Algodão em bruto";"Produtos Básicos";87471260;57773364
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Alumínio em desperdícios e resíduos";"Produtos Básicos";3199475;2752458
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Alumínio, em barras, perfis, fios,chapas,folhas e tiras";"Produtos Manufaturados";275015;117669
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Amendoim em grão";"Produtos Básicos";356221;349500
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Antibióticos";"Produtos Manufaturados";165840;5355
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos de fotocópia e de termocópia";"Produtos Manufaturados";103504;15595
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos e dispositivos eletr. de ignição ou arranque";"Produtos Manufaturados";431345;8991
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos eletr.de iluminação ou sinaliz. p/ automóveis";"Produtos Manufaturados";831106;56648
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos eletro-mecânicos ou térmicos,de uso doméstico";"Produtos Manufaturados";380743;4923
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos mecânicos p/projetar/pulverizar líquidos/pós";"Produtos Manufaturados";2604680;82632
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos p/cozinhar,aquecedores de pratos, suas partes";"Produtos Manufaturados";975;20
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos p/interrupção,proteção de energia,suas partes";"Produtos Manufaturados";7294892;210812
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aparelhos transmissores ou receptores e componentes";"Produtos Manufaturados";9680351;359625
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aquecedor, secador ou trocador de calor, partes e pecas";"Produtos Manufaturados";110771902;1350109
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Ardósia natural e obras de ardósia";"Produtos Manufaturados";45863;85502
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Armações e cabos de ferramentas ou vassouras,de madeira";"Produtos Manufaturados";39935;26220
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Artefatos p/uso doméstico,de ferro fundido,ferro ou aço";"Produtos Manufaturados";5898;345
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Artefatos para uso doméstico, de alumínio";"Produtos Manufaturados";117039;8238
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Artigos de joalheria de metais preciosos e suas partes";"Produtos Manufaturados";21168;0
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Artigos de plástico para transporte ou para embalagem";"Produtos Manufaturados";667261;138024
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Artigos e apars. de prótese, de ortopedia e suas partes";"Produtos Manufaturados";806213;536
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Automóveis de passageiros";"Produtos Manufaturados";38926;3302
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Aviões";"Produtos Manufaturados";344338955;281206
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Bombas, compressores, ventiladores, etc. e suas partes";"Produtos Manufaturados";67802939;7605370
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Borracha misturada,n/vulcan.em forma primar,chapas,fls.";"Produtos Manufaturados";3446262;454161
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Borracha sintética e borracha artificial";"Produtos Semimanufaturados";6512984;4651014
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Brinquedos, jogos e artigos para diversão e suas partes";"Produtos Manufaturados";729202;5529
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Cacau em pó";"Produtos Semimanufaturados";175059;54000
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Cachaça e caninha (rum e tafiá)";"Produtos Manufaturados";78014;34681
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Café cru em grão";"Produtos Básicos";11981552;3643296
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Café solúvel";"Produtos Manufaturados";1443446;199425
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Café torrado, descafeinado ou não";"Produtos Básicos";318133;35789
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Caixas, sacos e outras embalagens, de papel ou de pasta";"Produtos Manufaturados";43931;18147
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Caixotes, caixas, engradados, etc. de madeira";"Produtos Manufaturados";259781;553547
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Calçados";"Produtos Manufaturados";5955032;311508
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Caldeiras, suas partes e aparelhos auxiliares";"Produtos Manufaturados";889336;5977
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Câmaras de ar, de borracha";"Produtos Manufaturados";2800;364
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Camisetas \"t-shirts\" e camisetas interiores, de malha";"Produtos Manufaturados";3110;253
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Carne de bovino congelada, fresca ou refrigerada";"Produtos Básicos";702766310;164754065
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Carne de frango congelada, fresca ou refrig.incl.miudos";"Produtos Básicos";859482854;483768802
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Carne de suíno congelada, fresca ou refrigerada";"Produtos Básicos";189290425;87559958
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Castanha do para (castanha do brasil)";"Produtos Básicos";349496;94435
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Catodos de cobre";"Produtos Semimanufaturados";355624709;75030291
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Catodos de níquel";"Produtos Semimanufaturados";4167350;500000
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Caulim e outras argilas caulinicas";"Produtos Básicos";6444164;43083153
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Celulose";"Produtos Semimanufaturados";2163087410;5085625606
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Centrifugadores e aparelhos para filtrar ou depurar";"Produtos Manufaturados";182095860;3760526
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Centro de usinagem e maqs. estações múltiplas, p/metais";"Produtos Manufaturados";2017555;91930
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Ceras vegetais";"Produtos Semimanufaturados";13287331;2116600
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Cerveja de malte";"Produtos Manufaturados";43114;28248
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Chapas e filmes fotográficos, não impressionados";"Produtos Manufaturados";474723;81879
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Chapas e folhas de borracha vulcanizada não endurecida";"Produtos Manufaturados";677013;54595
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Chapas, folhas, tiras, películas e laminas, de plástico";"Produtos Manufaturados";1951892;424239
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Chassis com motor e carroçarias p/ veículos automóveis";"Produtos Manufaturados";4989725;461354
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Chocolate e preparações alimentícias com cacau";"Produtos Manufaturados";194878;54793
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Cilindros hidráulicos";"Produtos Manufaturados";34179;4714
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Cinzas, desperdícios e resíduos, de metais preciosos";"Produtos Básicos";8263;17085
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Circuitos impressos";"Produtos Manufaturados";410742;3048
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Circuitos integrados e microconjuntos eletrônicos";"Produtos Manufaturados";3127344;5801
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Cobre, em barras, perfis, fios, chapas, folhas e tiras";"Produtos Manufaturados";5620053;1142106
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Colofonias, ácidos resínicos e seus derivados";"Produtos Manufaturados";17630615;14148650
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Compostos de função cetona ou de função quinona";"Produtos Manufaturados";221589;238280
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Compostos de funções nitrogenadas";"Produtos Manufaturados";22249590;21748712
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Compostos heterocíclicos, seus sais e sulfonamidas";"Produtos Manufaturados";1339162;462756
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Compostos organo-inorgânicos";"Produtos Manufaturados";1000;25
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Condensadores elétricos, fixos, variáveis ou ajustáveis";"Produtos Manufaturados";15915179;324710
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Construções e suas partes,de ferro fundido,ferro ou aço";"Produtos Manufaturados";38419774;1967098
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Construções pré-fabricadas";"Produtos Manufaturados";6639;222
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Consumo de bordo - demais";"Operações Especiais";1633686;702183
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Consumo de bordo - óleos e combustíveis";"Operações Especiais";2693161;5158456
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Coque, betume e outros resíduos de óleo de petróleo";"Produtos Manufaturados";2705286;25001490
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Cordas e cabos de ferro ou aço,não isolados p/uso eletr";"Produtos Manufaturados";190551;50784
"EXPORTAÇÕES";"Total";"2016";"160";"China";"CHN";"Corindo artificial";"Produtos Manufaturados";38766;41000
